         364125 function calls (356761 primitive calls) in 13.916 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      147    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:447(_simple)
       91    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1011(p_struct_declaration_list)
        2    0.000    0.000    0.000    0.000 {method 'getpeercert' of '_ssl._SSLSocket' objects}
      176    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:885(p_type_qualifier)
      179    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:294(_module_repr)
       22    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\urllib\parse.py:436(urlsplit)
      112    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:678(__new__)
       36    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:146(_type_check)
     27/3    0.000    0.000    0.105    0.035 <frozen importlib._bootstrap_external>:877(exec_module)
      261    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:81(_combine_flags)
       29    0.000    0.000    3.226    0.111 C:\Users\zas47\anaconda3\lib\ssl.py:1263(recv_into)
        1    0.000    0.000    0.005    0.005 C:\Users\zas47\anaconda3\lib\site-packages\soundcard\mediafoundation.py:280(device_ptr)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
       18    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\_collections_abc.py:991(update)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\plyparser.py:86(template)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\socket.py:220(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service_pb2_grpc.py:11(__init__)
        8    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      732    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      119    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\feedparser.py:471(_parse_headers)
      120    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:213(<listcomp>)
       54    0.000    0.000    3.213    0.059 {method 'readline' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:531(list2cmdline)
       60    0.000    0.000    0.013    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\response.py:767(_handle_chunk)
       62    0.000    0.000    0.439    0.007 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\response.py:753(_update_chunk_length)
        6    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\threading.py:827(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend._get_common_types}
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1227(_close_pipe_fds)
      158    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:12(qualify)
      112    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\weakref.py:195(get)
        6    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\url.py:333(parse_url)
    61/59    0.000    0.000    0.012    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\commontypes.py:25(resolve_common_type)
    23/19    0.000    0.000    0.002    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:403(finish_backend_type)
        2    0.000    0.000    0.099    0.049 C:\Users\zas47\anaconda3\lib\ssl.py:1014(_create)
       84    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:932(p_specifier_qualifier_list_3)
       91    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1068(p_struct_declarator_list)
      268    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:47(_get_c_name)
    87/81    0.000    0.000    0.001    0.000 C:\Users\zas47\anaconda3\lib\typing.py:306(inner)
        2    0.000    0.000    3.004    1.502 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\connectionpool.py:522(urlopen)
      119    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\weakref.py:134(__getitem__)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
    15/14    0.000    0.000    0.077    0.006 C:\Users\zas47\anaconda3\lib\site-packages\cffi\cparser.py:554(parse_type_and_quals)
        1    0.000    0.000    0.001    0.001 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_simple_stubs.py:1(<module>)
       25    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1827(p_constant_1)
      214    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      344    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\os.py:698(__iter__)
      112    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\weakref.py:353(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_lexer.py:15(CLexer)
       27    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\json\decoder.py:343(raw_decode)
        2    0.000    0.000    0.114    0.057 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\connection.py:37(create_connection)
       73    0.000    0.000    0.000    0.000 {method 'HasField' of 'google._upb._message.Message' objects}
        2    0.000    0.000    0.001    0.001 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\ssl_.py:250(create_urllib3_context)
       17    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:1016(__init__)
       29    0.000    0.000    3.226    0.111 C:\Users\zas47\anaconda3\lib\socket.py:691(readinto)
        3    0.000    0.000    0.000    0.000 {built-in method nt.access}
  158/154    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
       32    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       50    0.000    0.000    0.000    0.000 {built-in method _winapi.LCMapStringEx}
       20    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\urllib\parse.py:371(urlparse)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:283(__init__)
       17    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:1238(putheader)
       18    0.000    0.000    0.003    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\api.py:433(_get_cached_btype)
       82    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\cparser.py:562(_declare)
       32    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:986(__and__)
       50    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\ntpath.py:51(normcase)
      103    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\structures.py:46(__setitem__)
       81    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
      338    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\ply\yacc.py:1398(bind)
       32    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_lexer.py:319(t_ppline_NEWLINE)
        1    0.000    0.000    1.977    1.977 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\base.py:65(generate)
       44    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        2    0.000    0.000    0.034    0.017 C:\Users\zas47\anaconda3\lib\subprocess.py:1503(_communicate)
       71    0.000    0.000    0.013    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:623(_safe_read)
       16    0.000    0.000    0.111    0.007 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:130(parse)
       40    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_function_type}
      135    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\cparser.py:737(_as_func_arg)
        2    0.000    0.000    3.004    1.502 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\connectionpool.py:361(_make_request)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\api.py:877(update_accessors)
    37/32    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:485(_get_literal_prefix)
       32    0.000    0.000    0.005    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:622(_code)
      344    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\_collections_abc.py:885(__iter__)
        1    0.000    0.000    0.001    0.001 C:\Users\zas47\anaconda3\lib\site-packages\pydub\utils.py:220(get_extra_info)
      139    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1333(p_parameter_declaration_2)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\feedparser.py:218(_parsegen)
       75    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1292(p_parameter_type_list)
      162    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        2    0.000    0.000    2.774    1.387 C:\Users\zas47\anaconda3\lib\http\client.py:278(_read_status)
       91    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1077(p_struct_declarator_1)
        8    0.000    0.000    0.000    0.000 {built-in method time.localtime}
      204    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_ast.py:851(__init__)
       19    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:473(build_backend_type)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
       18    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.complete_struct_or_union}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\load\serializable.py:64(to_json)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1260(_get_handles)
        8    0.000    0.000    0.000    0.000 {built-in method winreg.QueryValueEx}
        2    0.000    0.000    0.016    0.008 C:\Users\zas47\anaconda3\lib\platform.py:360(win32_ver)
      137    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:935(_is_dunder)
       29    0.000    0.000    3.226    0.111 C:\Users\zas47\anaconda3\lib\ssl.py:1121(read)
        2    0.000    0.000    3.006    1.503 C:\Users\zas47\anaconda3\lib\site-packages\requests\sessions.py:671(send)
       18    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:496(callback)
        7    0.000    0.000    1.633    0.233 C:\Users\zas47\anaconda3\lib\subprocess.py:1482(_wait)
       41    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\_collections_abc.py:821(get)
       21    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\queue.py:122(put)
       32    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_lexer.py:289(t_PPHASH)
       90    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
    42/34    0.000    0.000    0.001    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:272(build_backend_type)
       50    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\urllib\parse.py:114(_coerce_args)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\ply\yacc.py:2026(bind_callables)
        4    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
       32    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:225(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:980(__or__)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:533(__exit__)
        1    0.000    0.000    0.011    0.011 C:\Users\zas47\anaconda3\lib\site-packages\cffi\cparser.py:1(<module>)
       32    0.000    0.000    0.068    0.002 C:\Users\zas47\anaconda3\lib\site-packages\cffi\api.py:180(_typeof)
       27    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
       18    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:984(p_struct_or_union_specifier_3)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
      112    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\weakref.py:348(__new__)
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x00000257A12F5E10}
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
      392    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
      172    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:955(p_struct_or_union_specifier_1)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:1026(_decompose)
       35    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\_policybase.py:293(header_source_parse)
        2    0.000    0.000    2.774    1.387 C:\Users\zas47\anaconda3\lib\http\client.py:311(begin)
        1    0.000    0.000    0.001    0.001 C:\Users\zas47\anaconda3\lib\ctypes\util.py:55(find_library)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\socket.py:302(makefile)
        1    0.000    0.000    0.099    0.099 C:\Users\zas47\anaconda3\lib\site-packages\soundcard\mediafoundation.py:1(<module>)
        2    0.000    0.000    3.005    1.503 C:\Users\zas47\anaconda3\lib\site-packages\requests\adapters.py:436(send)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\ply\lex.py:890(<listcomp>)
       18    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\threading.py:90(RLock)
       10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       28    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\pycparser\c_parser.py:1389(p_initializer_list)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       60    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:235(as_function_pointer)
      179    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:182(ismodule)
        1    0.000    0.000    0.002    0.002 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1(<module>)
       27    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
        2    0.000    0.000    0.000    0.000 {built-in method _brotli.BrotliDecoderDecompressStream}
       61    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\cffi\model.py:331(build_c_name_with_marker)
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedWriter' objects}
       27    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       25    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:516(_get_charset_prefix)
        1    0.000    0.000    0.024    0.024 C:\Users\zas47\anaconda3\lib\site-packages\pydub\utils.py:247(mediainfo_json)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\message.py:462(get)
